-3363,5096,5002,,0,,FALSE
-3149,5439,5222,,1,,FALSE
-3120,5249,5457,,0,,FALSE
-3726,4778,4732,,1,,FALSE
-3480,5089,5030,,1,,FALSE
-3614,4962,4950,,1,,FALSE
-3722,4827,4721,,0,,FALSE
-3594,4937,5014,,1,,FALSE
-3385,5196,5031,,1,,FALSE
-3349,5263,5178,,1,,FALSE
-3240,5328,5199,,1,,FALSE
-3551,4974,4899,,1,,FALSE
-3791,4819,4751,,1,,FALSE
-3724,4907,4822,,1,,FALSE
-3701,4890,4811,,1,,FALSE
-3638,5007,4683,,1,,FALSE
-3794,4850,4739,,1,,FALSE
-3264,5326,5238,,1,,FALSE
-3307,5193,5246,,1,,FALSE
-3589,5020,4903,,1,,FALSE
-3303,5330,5255,,1,,FALSE
-3443,5160,5001,,1,,FALSE
-3407,5244,5001,,1,,FALSE
-3505,5136,4978,,1,,FALSE
-3188,5374,5217,,1,,FALSE
-3337,5204,5119,,1,,FALSE
-3169,5371,5223,,1,,FALSE
-3025,5465,5411,,1,,FALSE
-2837,5760,5563,,1,,FALSE
-2884,5613,5559,,1,,FALSE
-2978,5638,5521,,1,,FALSE
-3074,5547,5494,,1,,FALSE
-2899,5623,5614,,1,,FALSE
-3136,5378,5405,,1,,FALSE
-3024,5429,5616,,1,,FALSE
-2967,5504,5497,,1,,FALSE
-2983,5551,5536,,1,,FALSE
-2944,5592,5544,,0,,FALSE
-3079,5352,5350,,0,,FALSE
-3094,5144,5225,,0,,FALSE
-3420,5179,5001,,0,,FALSE
-3677,4843,4640,,0,,FALSE
-3277,5334,5038,,1,,FALSE
-3363,5256,5042,,1,,FALSE
-3031,5535,5416,,1,,FALSE
-3250,5219,5293,,1,,FALSE
-3054,5424,5449,,1,,FALSE
-2920,5674,5589,,1,,FALSE
-2983,5588,5638,,1,,FALSE
-3186,5331,5254,,1,,FALSE
-3232,5338,5145,,1,,FALSE
-3346,5197,5112,,1,,FALSE
-2823,5656,5620,,1,,FALSE
-3226,5265,5169,,1,,FALSE
-3129,5416,5262,,1,,FALSE
-3422,5084,4905,,1,,FALSE
-3025,5514,5395,,1,,FALSE
-3257,5325,5325,,1,,FALSE
-2971,5673,5471,,1,,FALSE
-3016,5505,5455,,1,,FALSE
-2970,5591,5439,,1,,FALSE
-2963,5744,5509,,1,,FALSE
-3277,5383,5076,,1,,FALSE
-3117,5446,5341,,1,,FALSE
-3118,5352,5382,,1,,FALSE
-3168,5390,5318,,1,,FALSE
-2908,5683,5587,,1,,FALSE
-3127,5444,5297,,1,,FALSE
-3001,5562,5512,,1,,FALSE
-2818,5753,5631,,1,,FALSE
-2958,5579,5575,,1,,FALSE
-2977,5614,5590,,1,,FALSE
-2780,5861,5739,,1,,FALSE
-2968,5533,5561,,1,,FALSE
-3153,5412,5358,,1,,FALSE
-3212,5265,5161,,0,,FALSE
-3345,5184,5058,,0,,FALSE
-3555,4929,4943,,0,,FALSE
-3019,5612,5598,,1,,FALSE
-3330,5135,5081,,0,,FALSE
-2216,6474,6270,,1,,TRUE
-3091,5472,5275,,1,,FALSE
-3033,5425,5281,,1,,FALSE
-2964,5504,5340,,1,,FALSE
-2885,5605,5616,,1,,FALSE
-2650,5885,6021,,1,,FALSE
-3014,5500,5454,,1,,FALSE
-2550,6070,6085,,1,,TRUE
-2882,5574,5561,,1,,FALSE
-2708,5732,5819,,1,,FALSE
-2837,5693,5640,,1,,FALSE
-2973,5503,5474,,1,,FALSE
-2783,5793,5557,,1,,FALSE
-3010,5503,5407,,1,,FALSE
-2616,5917,5819,,1,,FALSE
-2969,5553,5405,,1,,FALSE
-2941,5502,5479,,1,,FALSE
-2984,5550,5612,,1,,FALSE
-3032,5493,5377,,1,,FALSE
-2891,5634,5595,,1,,FALSE
-2912,5644,5507,,1,,FALSE
-2585,6128,6033,,1,,TRUE
-3015,5541,5414,,1,,FALSE
-3135,5369,5281,,1,,FALSE
-3058,5406,5361,,1,,FALSE
-2921,5545,5501,,1,,FALSE
-3142,5382,5355,,1,,FALSE
-3302,5286,5170,,1,,FALSE
-3005,5513,5519,,1,,FALSE
-2747,5772,5749,,1,,FALSE
-3077,5481,5429,,1,,FALSE
-3006,5550,5481,,1,,FALSE
-3125,5483,5479,,1,,FALSE
-2884,5698,5592,,1,,FALSE
-2903,5610,5555,,1,,FALSE
-3294,5323,5157,,1,,FALSE
-2917,5651,5694,,1,,FALSE
-3379,5060,5093,,1,,FALSE
-3106,5411,5393,,1,,FALSE
-2704,5792,5798,,0,,FALSE
-393,INVALID,INVALID,,NA,,#VALUE!
-430,INVALID,INVALID,,NA,,#VALUE!
-2766,5712,5492,,1,,FALSE
-2947,5545,5492,,1,,FALSE
-2935,5565,5548,,1,,FALSE
-2909,5642,5693,,1,,FALSE
-2756,5856,5855,,1,,FALSE
-2833,5731,5814,,1,,FALSE
-2629,5860,5898,,1,,FALSE
-2833,5664,5728,,1,,FALSE
-3229,5366,5277,,1,,FALSE
-3071,5460,5318,,1,,FALSE
-2975,5598,5448,,1,,FALSE
-3090,5428,5285,,1,,FALSE
-2902,5702,5515,,0,,FALSE
-3044,5385,5354,,1,,FALSE
-2875,5660,5528,,1,,FALSE
-3000,5565,5437,,1,,FALSE
-2958,5538,5426,,1,,FALSE
-3075,5516,5411,,1,,FALSE
-2908,5654,5460,,1,,FALSE
-2903,5632,5537,,1,,FALSE
-2896,5692,5510,,1,,FALSE
-3262,5282,5178,,1,,FALSE
-2722,5730,5860,,1,,FALSE
-2713,5800,5769,,1,,FALSE
-2957,5509,5559,,1,,FALSE
-2873,5619,5777,,1,,FALSE
-2437,6269,6014,,1,,TRUE
-2886,5656,5577,,1,,FALSE
-2704,5872,5680,,1,,FALSE
-2949,5553,5452,,1,,FALSE
-2884,5639,5561,,1,,FALSE
-2691,5840,5754,,1,,FALSE
-2869,5663,5584,,1,,FALSE
-3029,5506,5400,,1,,FALSE
-2919,5554,5630,,1,,FALSE
-3177,5315,5340,,0,,FALSE
-3605,4831,4790,,0,,FALSE
-3595,4903,4848,,0,,FALSE
-232,INVALID,INVALID,,NA,,#VALUE!
-312,INVALID,INVALID,,NA,,#VALUE!
-3747,4836,4773,,1,,FALSE
-3267,5225,5207,,1,,FALSE
-3620,4989,4904,,1,,FALSE
-2900,5696,5703,,1,,FALSE
-2672,5972,6009,,1,,FALSE
-2517,6147,6131,,1,,TRUE
-3000,5478,5602,,1,,FALSE
-3101,5413,5433,,1,,FALSE
-2918,5696,5527,,1,,FALSE
-3267,5231,5160,,1,,FALSE
-3215,5288,5127,,1,,FALSE
-3043,5586,5329,,1,,FALSE
-3059,5369,5389,,1,,FALSE
-3142,5339,5332,,1,,FALSE
-2650,5945,5665,,1,,FALSE
-2995,5592,5499,,1,,FALSE
-2768,5780,5706,,1,,FALSE
-2853,5702,5774,,1,,FALSE
-2018,6874,6641,,0,,FALSE
-2525,6113,5976,,1,,TRUE
-3058,5563,5300,,1,,FALSE
-3241,5312,5210,,1,,FALSE
-2843,5652,5731,,1,,FALSE
-2772,5721,5633,,1,,FALSE
-3141,5372,5312,,1,,FALSE
-2876,5571,5706,,1,,FALSE
-3032,5507,5379,,1,,FALSE
-2812,5672,5617,,1,,FALSE
-2864,5635,5615,,1,,FALSE
-2886,5606,5514,,1,,FALSE
-3565,5036,4984,,1,,FALSE
-2879,5636,5574,,1,,FALSE
-2884,5711,5594,,1,,FALSE
-3683,4803,4855,,1,,FALSE
-3332,5162,5135,,1,,FALSE
-3066,5378,5482,,1,,FALSE
-3457,5122,5089,,1,,FALSE
-3188,5308,5310,,1,,FALSE
-312,INVALID,INVALID,,NA,,#VALUE!
-247,INVALID,INVALID,,NA,,#VALUE!
-3135,5348,5298,,1,,FALSE
-2978,5490,5481,,1,,FALSE
-2780,5772,5748,,1,,FALSE
-2388,6296,6296,,1,,TRUE
-2943,5599,5570,,1,,FALSE
-3147,5336,5318,,0,,FALSE
-2978,5597,5465,,1,,FALSE
-2878,5743,5584,,1,,FALSE
-3182,5273,5312,,1,,FALSE
-2733,5820,5702,,1,,FALSE
-3171,5283,5256,,1,,FALSE
-2740,5802,5700,,1,,FALSE
-2567,6013,6034,,1,,TRUE
-2659,5820,5779,,1,,FALSE
-2819,5690,5608,,1,,FALSE
-2762,5730,5727,,1,,FALSE
-3086,5514,5494,,1,,FALSE
-3111,5464,5367,,0,,FALSE
-3204,5299,5220,,1,,FALSE
-3163,5272,5271,,0,,FALSE
-3404,5241,5076,,0,,FALSE
-3042,5462,5400,,1,,FALSE
-3009,5457,5503,,1,,FALSE
-2744,5809,5631,,0,,FALSE
-2949,5595,5451,,1,,FALSE
-2632,6008,5765,,1,,FALSE
-2720,5821,5911,,1,,FALSE
-3190,5330,5214,,1,,FALSE
-3174,5370,5304,,1,,FALSE
-2574,6000,5849,,1,,TRUE
-2782,5790,5775,,1,,FALSE
-2676,5936,6570,,0,,FALSE
-2817,5723,5627,,1,,FALSE
-3037,5425,5398,,0,,FALSE
-3110,5372,5348,,0,,FALSE
-3178,5207,5354,,0,,FALSE
-2996,5419,5397,,0,,FALSE
-2462,6185,6150,,1,,TRUE
-301,INVALID,INVALID,,NA,,#VALUE!
-326,INVALID,INVALID,,NA,,#VALUE!
-3555,4798,4764,,0,,FALSE
-3489,5123,5001,,1,,FALSE
-2564,5930,5967,,1,,TRUE
-3069,5419,5480,,1,,FALSE
-2647,5862,5913,,1,,FALSE
-2515,6106,6039,,1,,TRUE
-3029,5388,5439,,0,,FALSE
-2475,6028,5938,,1,,TRUE
-2313,6296,6271,,1,,TRUE
-2662,5820,5693,,1,,FALSE
-3368,5131,5004,,1,,FALSE
-3266,5225,4970,,1,,FALSE
-2652,5845,5773,,0,,FALSE
-3082,5434,5497,,1,,FALSE
-3164,5248,5178,,1,,FALSE
-3128,5236,5170,,0,,FALSE
-3040,5443,5369,,1,,FALSE
-3247,5206,5218,,0,,FALSE
-3137,5297,5177,,1,,FALSE
-3167,5282,5199,,0,,FALSE
-2964,5528,5411,,1,,FALSE
-2808,5604,5608,,1,,FALSE
-3062,5295,5358,,1,,FALSE
-2744,5681,5447,,1,,FALSE
-2935,5516,5376,,1,,FALSE
-2750,5664,5539,,1,,FALSE
-2745,5807,5778,,1,,FALSE
-2381,6141,5932,,1,,TRUE
-2819,5593,5506,,1,,FALSE
-2859,5509,5451,,1,,FALSE
-3054,5447,5252,,1,,FALSE
-3155,5261,5281,,1,,FALSE
-2730,5638,5580,,1,,FALSE
-3915,4506,4460,,0,,FALSE
-3562,4850,4841,,0,,FALSE
-3324,5080,5182,,0,,FALSE
-3302,5111,4904,,0,,FALSE
-3308,5211,5031,,0,,FALSE
