17.809999,74.169998,16.719999,-6.947,1.103,-0.38,0.03930015782863247,0.03392652651632143,0.03460140092408919
17.68,73.919998,16.66,-6.938,1.128,-0.385,0.03901329755325769,0.033812172574595824,0.0344772352794594
18.09,72.730003,17.120001,-6.883,1.163,-0.379,0.03991801768882532,0.03326785009906076,0.03542918982362426
18.26,73.019997,16.73,-6.931,1.148,-0.374,0.040293145549914346,0.03340049792696787,0.03462209761256637
18.23,73.199997,16.799999,-6.947,1.176,-0.345,0.04022694651560452,0.0334828327650103,0.03476695787621144
17.73,72.419998,17.290001,-6.943,1.127,-0.33,0.039123629277107407,0.03312604892424218,0.03578099834688405
19.059999,71.660004,17.450001,-6.932,1.238,-0.3,0.042058450924875236,0.03277841568589094,0.03611211225112856
18.08,71.0,17.950001,-6.823,1.151,-0.287,0.03989595134405537,0.032476519450072266,0.03714684320189265
16.950001,72.190002,17.08,-6.941,1.079,-0.326,0.037402456591686395,0.03302084512751769,0.03534640927810123
17.110001,72.970001,16.23,-7.038,1.07,-0.342,0.037755518108005474,0.03337762896828581,0.03358736666180229
17.48,72.949997,17.030001,-6.857,1.232,-0.35,0.038571970657858855,0.0333684788232847,0.03524293825248672
17.0,72.519997,17.530001,-6.826,1.239,-0.361,0.03751278610890163,0.033171790043516655,0.03627766920325081
16.040001,72.589996,17.18,-6.907,1.089,-0.362,0.03539441921762166,0.03320380868978406,0.03555335546825405
17.209999,73.599998,17.309999,-6.938,1.117,-0.339,0.03797617714243594,0.033665799529187045,0.03582238344599081
16.01,74.709999,17.450001,-6.901,1.08,-0.355,0.03532821797667736,0.0341735314878645,0.03611211225112856
16.209999,74.349998,17.1,-6.895,1.149,-0.352,0.035769542665441724,0.03400886135436386,0.035387798516131795
18.540001,71.779999,17.200001,-6.879,1.192,-0.305,0.0409110054101072,0.032833303290840395,0.03559474677574651
18.51,72.309998,16.43,-6.974,1.098,-0.318,0.0408448041691629,0.03307573318988291,0.03400125904210792
16.969999,73.839996,16.469999,-6.962,1.11,-0.347,0.03744658486795733,0.03377557839841209,0.034084035448707146
16.33,73.400002,16.799999,-6.939,1.011,-0.334,0.036034341009315504,0.033574318205469626,0.03476695787621144
16.389999,74.459999,16.290001,-7.031,1.066,-0.359,0.03616673687130068,0.034059177546138894,0.03371153644535588
17.18,74.580002,17.0,-7.0,1.089,-0.357,0.03790998031476059,0.03411406881041448,0.03518085232597898
16.48,75.129997,17.209999,-6.983,1.048,-0.371,0.03636533618086464,0.03436564519513199,0.03561543725583799
15.31,74.389999,16.530001,-7.027,1.051,-0.391,0.03378357384278141,0.03402715844245573,0.03420820730172264
