23.07,76.059998,32.150002,-7.073,1.346,-0.768,0.045890163350260964,0.033293568012404774,0.09028061920912395
22.91,76.800003,31.57,-7.144,1.303,-0.781,0.04557189607084867,0.03361748869929488,0.08865191201020899
23.82,75.610001,31.34,-7.132,1.378,-0.754,0.04738204122250612,0.03309659186043488,0.08800604758948209
23.629999,75.669998,30.940001,-7.142,1.356,-0.759,0.04700409683903352,0.03312285420927218,0.08688280792675888
24.74,74.050003,30.73,-7.074,1.504,-0.74,0.049212078079126836,0.03241373752335989,0.08629310282146728
25.200001,75.43,30.09,-7.107,1.45,-0.764,0.0501270984966077,0.03301780043664598,0.08449591486814027
25.1,76.059998,29.57,-7.167,1.454,-0.78,0.04992817945780452,0.033293568012404774,0.08303569965606207
25.58,75.959999,29.65,-7.131,1.501,-0.773,0.050882981296041414,0.033249795680098476,0.08326034815022794
24.940001,76.300003,29.68,-7.12,1.51,-0.767,0.04960991416756271,0.03339862484912488,0.08334459133554015
24.98,76.550003,29.51,-7.162,1.439,-0.765,0.049689478998245294,0.03350805677420988,0.08286721328543767
25.85,77.620003,28.809999,-7.249,1.607,-0.775,0.05142005733004967,0.03397642541357367,0.08090153615338007
23.84,77.010002,29.1,-7.176,1.449,-0.756,0.047421824632432656,0.033709411078638576,0.08171588975283756
25.209999,75.93,29.219999,-7.163,1.574,-0.748,0.050146986223229974,0.03323666428681598,0.0820528596859802
24.65,75.309998,29.33,-7.156,1.488,-0.746,0.04903305273445742,0.032965272237149776,0.08236175417356444
24.83,74.809998,29.700001,-7.115,1.428,-0.72,0.04939110342379626,0.03274640838697978,0.08340075626718779
24.719999,75.129997,29.35,-7.293,1.315,-0.733,0.04917229268002981,0.03288648081336088,0.08241791629710592
24.370001,76.169998,30.34,-7.2,1.354,-0.734,0.04847608698465639,0.03334171805944218,0.08519794141240863
23.73,75.32,31.27,-7.094,1.407,-0.725,0.0472030158778367,0.03296965038960858,0.08780948015708695
22.66,76.589996,30.950001,-7.187,1.287,-0.785,0.04507460344676695,0.03352556281812957,0.08691088898852961
24.41,75.690002,31.940001,-6.997,1.64,-0.763,0.048555651815338975,0.03313161051418979,0.08969091410383233
20.73,77.760002,29.57,-7.371,1.065,-0.806,0.04123550438885608,0.034037706853893575,0.08303569965606207
25.24,76.860001,31.450001,-7.051,1.681,-0.752,0.05020666332729028,0.03364375148585987,0.08831494207706635
22.48,79.010002,29.84,-7.255,1.303,-0.804,0.04471655275742811,0.03458486647931857,0.0837938883238719
22.17,78.75,30.040001,-7.286,1.29,-0.801,0.044099909903566784,0.03447105640177477,0.08435551236739278
22.59,78.660004,30.0,-7.247,1.363,-0.792,0.04493536151202406,0.03443166265965497,0.08424318531220366
22.57,78.93,29.42,-7.272,1.41,-0.787,0.04489557810209753,0.03454984738783597,0.08261448372950106
22.57,77.57,30.33,-7.151,1.521,-0.765,0.04489557810209753,0.03395453771537357,0.0851698603506379
22.01,78.699997,29.4,-7.208,1.387,-0.77,0.04378164262415448,0.034449168703574666,0.08255832160595958
23.6,77.449997,29.26,-7.16,1.663,-0.738,0.04694442371331421,0.03390200907814967,0.08216518674116931
23.950001,78.080002,28.889999,-7.205,1.526,-0.762,0.04764063537619911,0.03417777971800237,0.08112618464754594
23.290001,79.209999,27.120001,-7.464,1.586,-0.769,0.04632778284862337,0.03467241070620347,0.07615584233033829
24.26,79.410004,27.1,-7.5,1.608,-0.754,0.04825727624088995,0.03475995843490997,0.07609967739869064
24.120001,79.529999,26.780001,-7.499,1.607,-0.73,0.04797879436057467,0.03481248357031227,0.0752010862301333
24.82,79.43,26.84,-7.425,1.704,-0.722,0.04937121171883299,0.03476871123800597,0.07536956979265154
23.49,80.059998,25.84,-7.538,1.625,-0.745,0.04672561495871825,0.03504447881376476,0.07256146361557808
23.309999,79.660004,25.780001,-7.517,1.634,-0.718,0.04636756228020892,0.03486939035999497,0.07239298005305984
22.68,81.699997,23.76,-7.789,1.769,-0.761,0.045114386856693486,0.03576235180459466,0.0667206027672653
22.26,80.82,24.799999,-7.629,1.661,-0.715,0.0442789352482362,0.03537715274147856,0.06964103038331551
20.17,82.239998,23.9,-7.762,1.522,-0.723,0.040121568910913036,0.03599872520050596,0.06711373763205558
20.68,83.339996,22.98,-7.984,1.473,-0.745,0.04113604586403974,0.03648022479542456,0.064530279949148
19.93,82.730003,23.67,-7.888,1.486,-0.726,0.039644167991794585,0.03621321396231106,0.06646787321132869
21.209999,84.260002,22.07,-8.043,1.627,-0.738,0.042190304237922485,0.03688293690610356,0.06197490332801116
20.360001,83.93,21.120001,-8.074,1.616,-0.701,0.040499513294385635,0.03673848588953596,0.059307205267897546
20.700001,83.940002,20.709999,-8.091,1.616,-0.687,0.04117583126313677,0.03674286404199476,0.05815587611908508
