76.190002,-1.77,-13.17,-12.254,3.564,-1.27,0.05098233516549187,-0.0035386776452989723,-0.054615627733098866,-0.0023906567376353236
75.889999,-3.23,-12.98,-12.195,3.462,-1.22,0.05078158896395412,-0.006457586889443887,-0.053827702959424704,-0.0031679002949714908
76.68,-3.78,-13.43,-12.363,3.536,-1.202,0.051310216010887054,-0.0075571759882656015,-0.05569384058128457,-0.0039802668528877054
76.220001,-3.71,-12.74,-12.304,3.584,-1.203,0.05100240891575413,-0.007417228284779202,-0.05283242956109944,-0.003082416310041504
75.830002,-3.07,-13.19,-12.252,3.609,-1.236,0.0507414421325769,-0.006137706424332115,-0.054698567182959304,-0.003364943824904841
74.650002,-2.39,-12.88,-12.267,3.498,-1.263,0.049951848302466746,-0.004778214447607087,-0.05341300571012251,-0.002746457285087616
74.629997,-2.64,-12.57,-12.339,3.393,-1.277,0.049938462010457124,-0.00527802767434423,-0.052127444237285714,-0.00248900330039094
73.290001,0.11,-12.89,-12.323,3.34,-1.308,0.049041807286751796,0.00021991781976434292,-0.05345447543505273,-0.001397583442845532
71.610001,-1.97,-12.0,-12.251,3.32,-1.289,0.0479176397998153,-0.003938528226688686,-0.04976366991626321,-0.0019281861143788635
72.239998,-1.35,-11.49,-12.265,3.304,-1.314,0.04833920059997455,-0.0026989914243805723,-0.04764871394482202,-0.0006695015897426812
70.540001,-2.36,-10.38,-12.15,3.122,-1.304,0.047201652174206944,-0.00471823686039863,-0.043045574477567676,-0.0001873863879197866
69.550003,-0.88,-10.14,-12.233,3.056,-1.3,0.04653919767198542,-0.0017593425581147433,-0.04205030107924241,0.0009098513448760892
70.099998,-2.01,-9.21,-12.206,3.077,-1.255,0.046907225348757825,-0.004018498342966629,-0.03819361666073202,0.0015650367816863926
70.709999,-1.57,-9.89,-12.272,3.295,-1.271,0.04731540587923327,-0.003138827063909258,-0.04101355795598693,0.0010543402864456944
70.0,-0.28,-10.47,-12.298,3.223,-1.309,0.046840311955687185,-0.0005597908139456002,-0.04341880200193965,0.0009539063799339775
70.860001,-1.54,-9.75,-12.173,3.169,-1.293,0.047415779314575794,-0.0030788494767008006,-0.04043298180696386,0.001301316010303713
70.839996,-2.05,-9.59,-12.18,3.143,-1.28,0.04740239302256618,-0.004098468459244572,-0.03976946620808035,0.001178152785080419
70.660004,-1.56,-10.67,-12.302,3.261,-1.294,0.047281951859287207,-0.0031188345348397723,-0.04424819650054403,-2.8359725365532478e-05
