71.800003,-61.889999,16.9,-4.842,1.333,-1.523,0.047471513403359235,-0.09334337049563314,0.06007779493742706,0.004735312615051053
72.660004,-63.049999,18.08,-4.694,1.344,-1.522,0.04804011434058207,-0.09509289887702695,0.06427257588572079,0.005739930449758637
73.419998,-61.459999,17.209999,-4.898,1.271,-1.55,0.04854259433849339,-0.09269483842321992,0.061179810106232246,0.005675855340501905
71.650002,-61.720001,17.030001,-4.945,1.102,-1.51,0.04737233827544152,-0.09308697711133988,0.06053993537646023,0.00494176551352062
69.489998,-61.540001,16.629999,-4.991,0.97,-1.516,0.04594422330952279,-0.09281549856939945,0.059117968623172625,0.004082231121098653
68.910004,-61.209999,18.01,-4.897,0.857,-1.554,0.045560752671717,-0.09231778489274713,0.06402373294811016,0.005755566909026677
68.32,-61.380001,18.16,-5.054,0.633,-1.555,0.04517066379116311,-0.09257418430989686,0.06455696781441868,0.005717815765228308
68.919998,-61.029999,18.16,-5.09,0.693,-1.503,0.0455673603358553,-0.0920463063508067,0.06455696781441868,0.006026007266489095
68.260002,-59.93,18.790001,-5.049,0.682,-1.531,0.04513099532678749,-0.09038727232494048,0.06679655780781359,0.007180093603220199
67.059998,-57.709999,18.77,-5.07,0.803,-1.593,0.04433759694809822,-0.08703903546612787,0.06672545627074,0.008008005917570116
66.059998,-56.849998,17.389999,-5.27,0.686,-1.604,0.043676433836400866,-0.0857419698130873,0.061819691945802474,0.006584718656372016
65.900002,-57.529999,17.49,-5.291,0.634,-1.584,0.043570650383181746,-0.08676755692418744,0.06217518541157393,0.006326092956856076
66.639999,-58.470001,18.35,-5.135,0.611,-1.552,0.04405990910234845,-0.08818528121519344,0.06523239864507614,0.007035675510743719
67.860001,-57.849998,17.1,-5.229,0.721,-1.557,0.04486652942094544,-0.0872501839349785,0.06078877475917178,0.006135040081712904
66.779999,-58.490002,17.209999,-5.226,0.604,-1.547,0.04415247193798608,-0.08821544700584537,0.061179810106232246,0.0057056116794576535
