-2415,6126,6080,,0,,FALSE
-2320,6337,6298,,1,,TRUE
-2491,6099,6018,,1,,TRUE
-2581,6179,6400,,1,,TRUE
-2654,5978,5932,,1,,FALSE
-2642,6016,6213,,1,,FALSE
-2798,5787,5759,,0,,FALSE
-2838,5764,5928,,0,,FALSE
-2695,5951,5953,,0,,FALSE
-2741,5928,5818,,1,,FALSE
-2522,6090,6066,,1,,TRUE
-2827,5847,5886,,1,,FALSE
-2546,6175,5987,,1,,TRUE
-2682,6046,6012,,1,,FALSE
-2928,5795,5746,,1,,FALSE
-2942,5717,5730,,1,,FALSE
-3029,5711,5715,,1,,FALSE
-2918,5690,5713,,1,,FALSE
-2283,6518,6481,,1,,TRUE
-2918,5692,5800,,1,,FALSE
-2762,5864,5866,,1,,FALSE
-2701,5913,5923,,1,,FALSE
-2413,6229,6189,,1,,TRUE
-2360,6001,6218,,1,,TRUE
-2741,5914,5762,,1,,FALSE
-2267,6396,6289,,1,,TRUE
-2363,6431,6737,,1,,TRUE
-2114,6680,6441,,1,,TRUE
-2373,6438,6178,,1,,TRUE
-2320,6420,6226,,1,,TRUE
-2071,6502,6553,,1,,TRUE
-2556,6094,6601,,1,,TRUE
-2545,6052,6413,,1,,TRUE
-2285,6524,6399,,1,,TRUE
-2714,5874,5735,,0,,FALSE
-2758,5681,5837,,0,,FALSE
-2980,5530,5380,,1,,FALSE
-2576,5901,5910,,1,,TRUE
-3689,4650,4592,,0,,FALSE
-2841,5473,5412,,1,,FALSE
-3711,5064,5078,,1,,FALSE
-2118,6641,6443,,1,,TRUE
-2687,5876,6527,,0,,FALSE
-2932,5684,5617,,0,,FALSE
-2468,6307,6258,,1,,TRUE
-3097,5601,5575,,0,,FALSE
-2821,5870,5748,,1,,FALSE
-3045,5523,6105,,1,,FALSE
-3048,5694,5436,,1,,FALSE
-2459,6252,6565,,1,,TRUE
-3022,5608,5850,,1,,FALSE
-2627,6035,6072,,1,,FALSE
-2974,5747,5702,,1,,FALSE
-2461,6172,6214,,1,,TRUE
-2588,6049,6147,,1,,TRUE
-2747,5908,5819,,1,,FALSE
