34.860001,-50.080002,4.74,-11.205,3.759,-3.098,0.052900259884329066,-0.03690963274734921,0.022653967729240127,0.01288153162207333
33.990002,-50.200001,4.73,-11.12,3.697,-3.096,0.051580031201630336,-0.036998073618818204,0.022606174548376753,0.012396044043729628
35.549999,-51.66,4.97,-11.146,3.691,-3.071,0.0539473359736174,-0.03807411245167402,0.023753210889097768,0.013208811470347049
34.34,-52.040001,4.85,-11.179,3.526,-3.052,0.052111155258654764,-0.03835417828221503,0.02317969271873726,0.012312223231725664
33.25,-50.259998,5.27,-11.114,3.529,-3.066,0.05045707374345576,-0.03704229221201919,0.025187006314999042,0.012867262615478539
33.380001,-51.84,6.78,-11.102,3.433,-3.046,0.05065435103800382,-0.03820677486439763,0.032403776625368794,0.014950450932991662
32.959999,-50.509998,6.6,-11.136,3.351,-3.066,0.05001699549254822,-0.037226545563024196,0.031543499369828025,0.014777983099784016
32.349998,-51.080002,6.18,-11.232,3.24,-3.067,0.04909131532892169,-0.03764664615136922,0.029536185773566242,0.013660284983706236
33.23,-51.869999,5.54,-11.326,3.35,-3.059,0.05042672362391082,-0.03822888452950482,0.02647742219831019,0.012891753764238728
34.77,-50.43,4.75,-11.287,3.533,-3.072,0.05276368282887089,-0.037167585964729404,0.022701760910103504,0.012765952591414997
34.009998,-51.459999,4.21,-11.231,3.508,-3.061,0.05161037525115137,-0.037926709033856615,0.02012092914348121,0.011268198453591989
34.57,-50.68,3.89,-11.309,3.387,-3.054,0.052460181633421525,-0.03735183931573441,0.018591547355853184,0.011233296557846767
33.279999,-49.689999,3.69,-11.406,3.381,-3.029,0.050502597405267184,-0.03662219530874119,0.017635683738585668,0.01050536194503722
35.080002,-51.389999,4.73,-11.308,3.576,-2.998,0.05323411271682934,-0.037875118095575214,0.022606174548376753,0.01265505638987696
33.240002,-49.990002,2.95,-11.549,3.364,-3.054,0.05044190171869524,-0.0368433015409874,0.014098988354695861,0.009232529510801233
34.900002,-49.119999,2.35,-11.53,3.538,-3.039,0.05296096164092492,-0.03620209766844978,0.011231397502893313,0.009330087158456152
32.970001,-47.02,0.67,-11.645,3.767,-3.072,0.05003217358733264,-0.03465437025702115,0.0032021431178461787,0.006193315482719223
32.540001,-45.310001,0.09,-11.587,3.664,-3.102,0.04937964601711651,-0.033394078073160326,0.00043013862777038217,0.005471902190575521
35.52,-46.130001,-0.15,-11.583,3.871,-3.093,0.05390181231180598,-0.033998429064456735,-0.0007168977129506369,0.006395495178132868
35.049999,-46.98,-0.77,-11.708,3.704,-3.059,0.053188582984994,-0.03462488972086034,-0.0036800749264799364,0.004961206112551241
31.690001,-45.34,-0.11,-11.686,3.643,-3.068,0.048089765936456745,-0.033416187738267523,-0.0005257249894971337,0.004715951069564029
30.59,-45.310001,0.65,-11.717,3.394,-3.117,0.046420507843979296,-0.033394078073160326,0.003106556756119427,0.005377662175646132
31.33,-44.459999,0.01,-11.799,3.403,-3.135,0.04754346226714192,-0.032767615205716506,4.77931808633758e-05,0.004941213414096263
32.709999,-43.66,-0.78,-11.876,3.481,-3.086,0.04963761899823652,-0.03217800521951389,-0.0037278681073433123,0.00457724855712644
33.490002,-44.490002,-0.67,-11.838,3.653,-3.067,0.05082127821300694,-0.03278972781887731,-0.0032021431178461787,0.0049431357587611515
33.650002,-44.82,-0.73,-11.778,3.885,-3.089,0.05106407916936643,-0.033032940768177116,-0.0034889022030264332,0.004847412066054294
33.380001,-47.450001,-1.79,-11.826,3.568,-3.029,0.05065435103800382,-0.03497128675776316,-0.008554979374544268,0.0023760283018987977
32.330002,-49.16,-2.02,-11.989,3.254,-3.019,0.04906097127940067,-0.03623157894162398,-0.00965422253440191,0.00105838993445826
32.349998,-47.580002,-1.59,-11.985,3.228,-3.024,0.04909131532892169,-0.035067099237299164,-0.007599115757276752,0.002141700111448592
33.02,-48.52,-0.82,-11.929,3.286,-3.014,0.050108047368689006,-0.035759890363051175,-0.003919040830796815,0.0034763720582803386
29.93,-45.150002,-2.35,-12.117,3.313,-3.068,0.04541895389899642,-0.03327615666553053,-0.011231397502893313,0.0003037999101908589
31.190001,-43.080002,-2.41,-12.09,3.375,-3.095,0.04733101294783335,-0.03175053891920909,-0.011518156588073567,0.0013541058135168975
29.91,-41.630001,-3.48,-12.255,3.284,-3.153,0.04538860377945148,-0.030681868746366667,-0.016632026940454778,-0.000641763969123321
29.959999,-42.130001,-3.58,-12.165,3.405,-3.115,0.04546447756080785,-0.031050375448376674,-0.017109958749088536,-0.0008986188788857874
30.83,-43.41,-4.25,-12.206,3.365,-3.104,0.04678470927851853,-0.03199375186850889,-0.020312101866934714,-0.001840381485641692
31.700001,-44.459999,-3.42,-12.05,3.365,-3.072,0.048104940996229216,-0.032767615205716506,-0.01634526785527452,-0.00033598068825393723
30.459999,-44.5,-3.61,-12.08,3.349,-3.044,0.04622323054943124,-0.03279709647889071,-0.01725333829167866,-0.0012757347403793765
33.799999,-42.77,-3.84,-12.246,3.36,-3.065,0.05129170051343552,-0.031522063289936085,-0.018352581451536305,0.0004723519239877097
31.35,-40.630001,-5.74,-12.527,3.389,-3.098,0.04757381238668686,-0.02994485534234665,-0.027433285815577708,-0.0032681095904124983
32.330002,-39.830002,-6.6,-12.551,3.637,-3.091,0.04906097127940067,-0.029355245356144043,-0.031543499369828025,-0.0039459244821904655
33.360001,-40.740002,-6.96,-12.478,3.804,-3.082,0.05062400091845888,-0.030025927553802255,-0.033264053880909555,-0.004221993505417643
33.150002,-40.369999,-7.54,-12.475,3.845,-3.077,0.050305326180743036,-0.02975323038327464,-0.03603605837098535,-0.005161320857838984
31.33,-40.189999,-7.96,-12.486,3.698,-3.089,0.04754346226714192,-0.029620567970551036,-0.038043371967247136,-0.00670682589021875
32.970001,-39.290001,-8.38,-12.587,3.662,-3.119,0.05003217358733264,-0.028957257380959826,-0.04005068556350892,-0.006325256452378703
32.950001,-38.049999,-8.68,-12.674,3.613,-3.118,0.0500018234677877,-0.0280433592859482,-0.04148448098941019,-0.00650867226919023
31.58,-40.639999,-7.45,-12.509,3.627,-3.082,0.04792283876145362,-0.029952224002360046,-0.03560591974321497,-0.005878434994707132
33.68,-40.759998,-9.23,-12.778,3.656,-3.121,0.05110960131367188,-0.030040664873829042,-0.04411310593689586,-0.007681389832351008
32.880001,-41.810001,-8.12,-12.55,3.577,-3.083,0.04989559804938042,-0.030814531159090268,-0.03880806286106114,-0.0065756653235903295
32.040001,-41.639999,-7.44,-12.448,3.631,-3.066,0.048620893028493116,-0.03068923740638006,-0.03555812656235159,-0.005875490313412845
31.139999,-41.400002,-8.13,-12.631,3.486,-3.1,0.047255134613959054,-0.03051235640045547,-0.03885585604192453,-0.007371025942806981
29.16,-39.900002,-7.88,-12.636,3.387,-3.114,0.04425047429651639,-0.029406836294425445,-0.037661026520340125,-0.007605796172749726
29.459999,-40.23,-8.29,-12.821,3.385,-3.135,0.04470572457218445,-0.02965004924372524,-0.03962054693573853,-0.008188290535759772
27.530001,-39.709999,-9.16,-12.886,3.401,-3.116,0.041776941071110095,-0.02926680153662143,-0.04377855367085223,-0.01042280471212119
28.790001,-38.73,-10.09,-12.992,3.277,-3.113,0.043688998602441055,-0.028544529137695215,-0.04822331949114618,-0.011026283342133446
27.23,-37.98,-11.26,-13.104,3.455,-3.102,0.04132168776043009,-0.027991769084680203,-0.053815121652161145,-0.013495067658803752
29.049999,-36.59,-12.02,-13.256,3.47,-3.105,0.044083547121513265,-0.026967320453092386,-0.05744740339777771,-0.013443725576452277
28.75,-35.709999,-10.22,-13.175,3.619,-3.061,0.0436282968458452,-0.026318747920541365,-0.04884463084237007,-0.010511693972355412
24.18,-36.200001,-10.91,-13.384,3.659,-3.117,0.03669329452982738,-0.02667988596253798,-0.05214236032194299,-0.014042983918217865
29.059999,-39.73,-8.07,-12.977,3.048,-3.17,0.044098722181285736,-0.02928154254171523,-0.03856909695674427,-0.007917305772391255
26.35,-42.48,-6.31,-12.472,3.15,-3.057,0.03998628250045291,-0.03130832940277027,-0.030157497124790125,-0.0071598480090358275
25.17,-44.799999,-3.44,-12.061,3.357,-2.987,0.0381956254473017,-0.03301819976308331,-0.016440854217001272,-0.0037544761775942944
29.030001,-42.880001,-4.12,-12.326,3.496,-3.106,0.04405320003698028,-0.03160313550139169,-0.019690790515710828,-0.0024135753267074123
29.540001,-41.720001,-6.35,-12.697,3.683,-3.094,0.044827128085376144,-0.03074819995272847,-0.03034866984824363,-0.005423247238531985
29.889999,-40.93,-5.27,-12.512,3.729,-3.01,0.04535825214240057,-0.03016595862653925,-0.025187006314999042,-0.003331570933045907
29.02,-41.630001,-5.31,-12.376,3.511,-3.032,0.04403802345970184,-0.030681868746366667,-0.025378179038452547,-0.004007341441705791
29.42,-41.48,-7.77,-12.641,3.32,-3.13,0.04464502585060056,-0.030571315998750258,-0.03713530153084299,-0.007687197226330896
27.26,-39.68,-8.64,-12.868,3.743,-3.069,0.04136721293974749,-0.029244691871514232,-0.04129330826595669,-0.009723595732574477
29.84,-37.389999,-8.86,-13.17,3.723,-3.0,0.04528237836104421,-0.027556930439294993,-0.04234475824495095,-0.00820643677440058
29.77,-36.509998,-10.92,-13.34,3.805,-3.048,0.04517615294263693,-0.026908357906743976,-0.05219015350280637,-0.01130745282230447
28.18,-35.950001,-12.29,-13.365,3.72,-3.123,0.042763318438814535,-0.026495632611532975,-0.05873781928108885,-0.014156711151269097
