31.67,-116.370003,29.57,-0.953,1.582,-3.175,0.0483925385167752,-0.07417610084204548,0.11285170528156777,0.029022714318765824
29.870001,-114.339996,28.959999,-0.914,1.465,-3.186,0.04564209579692496,-0.072882141917407,0.11052368184316866,0.02776121190756221
31.5,-113.970001,28.43,-0.957,1.667,-3.17,0.048132774337809235,-0.07264630118763532,0.10850098008640417,0.027995817745526026
31.25,-115.059998,28.76,-0.946,1.636,-3.151,0.047750768192271066,-0.07334108270611243,0.10976040053763575,0.028056695341264797
31.969999,-114.050003,28.75,-1.051,1.456,-3.147,0.04885094436339642,-0.07269729574178657,0.10972223628153782,0.02862529496771589
31.309999,-112.370003,27.370001,-1.354,1.529,-3.209,0.047842448139175646,-0.07162643687608183,0.10445557275644961,0.02689052800651447
31.049999,-112.919998,28.35,-1.21,1.583,-3.246,0.047445161747815955,-0.07197701248432188,0.10819566603762078,0.02788793843370495
31.450001,-112.870003,28.34,-1.122,1.468,-3.178,0.048056374636726185,-0.0719451448718273,0.10815750178152284,0.028089577182140574
30.959999,-114.150002,28.74,-1.015,1.526,-3.145,0.04730763953542221,-0.07276103670351967,0.10968407202543988,0.02807689161911414
30.41,-115.370003,28.42,-1.107,1.367,-3.178,0.04646722754326282,-0.07353868485055458,0.10846281583030626,0.027130452841004835
33.650002,-113.550003,28.32,-1.068,1.755,-3.166,0.051418030245486655,-0.07237858774604111,0.108081173269327,0.02904020525625751
32.189999,-112.959999,28.1,-1.112,1.645,-3.164,0.04918710977147,-0.0720025097613975,0.10724155963517262,0.028142053215081703
31.719999,-112.419998,27.48,-1.207,1.549,-3.171,0.04846893821785825,-0.07165830448857644,0.1048753757571012,0.027228669828794336
33.25,-112.849998,28.280001,-1.049,1.774,-3.124,0.05080681735657642,-0.07193239336491752,0.10792852006136089,0.028934314684339924
33.68,-114.07,29.110001,-0.982,1.824,-3.116,0.051463867926902065,-0.07271004214936841,0.11109615331748877,0.029949993031674144
33.119999,-114.730003,28.629999,-1.087,1.803,-3.114,0.05060817263287199,-0.07313073861600039,0.1092642613919371,0.028913898469602895
33.799999,-112.529999,27.459999,-1.334,1.708,-3.173,0.05164722934873581,-0.07172842088505642,0.10479904342847973,0.02823928396405304
31.620001,-111.059998,28.709999,-1.167,1.692,-3.216,0.04831613881569214,-0.07079141874014878,0.1095695754407205,0.029031431838754618
31.780001,-112.32,28.5,-1.365,1.708,-3.22,0.04856062274883657,-0.07159456416425931,0.10876812987908967,0.02857806282122231
31.42,-111.800003,29.84,-1.245,1.676,-3.228,0.04801053237123703,-0.07126310976093202,0.11388214019621178,0.03020985426883893
31.09,-111.059998,29.719999,-1.252,1.594,-3.265,0.04750628425912664,-0.07079141874014878,0.11342416530661105,0.030046343608529636
31.139999,-112.330002,29.200001,-1.291,1.475,-3.227,0.04758268396020969,-0.07160093959900621,0.11143963162237011,0.029140458661191197
31.540001,-112.220001,28.17,-1.309,1.578,-3.197,0.04819389684911993,-0.07153082320252621,0.1075087094278581,0.028057261024817273
33.029999,-112.110001,27.48,-1.295,1.628,-3.222,0.05047065042047824,-0.07146070744346221,0.1048753757571012,0.027961772911372407
30.540001,-113.18,27.790001,-1.193,1.391,-3.182,0.04666587226696725,-0.0721427419169415,0.10605847151256251,0.026860533954196086
33.029999,-114.629997,28.389999,-1.076,1.547,-3.143,0.05047065042047824,-0.07306699319235535,0.10834831924558687,0.028583992157903252
