43.560001,-65.43,10.47,-8.328,3.261,-3.213,0.05091364956000532,-0.0397789378183421,0.025229162255526034,0.012121291332396417
43.630001,-65.379997,10.21,-8.437,3.325,-3.229,0.05099546671765875,-0.03974853790656263,0.024602650107824336,0.011949859639640152
42.119999,-64.489998,10.33,-8.441,3.262,-3.241,0.04923055140778749,-0.03920745255000774,0.024891809560609733,0.011638302806129827
41.080002,-65.68,10.64,-8.403,3.235,-3.23,0.04801498571481479,-0.03993092825781307,0.025638804813638682,0.011240954090213468
41.639999,-66.5,10.51,-8.433,3.243,-3.229,0.048669519469592575,-0.04042945689927784,0.02532554873978783,0.011188537103367521
42.59,-67.25,11.3,-8.205,3.485,-3.221,0.04977989634941989,-0.040885428217690756,0.027229181803958374,0.012041216645229169
41.029999,-66.099998,10.4,-8.358,3.341,-3.229,0.04795654138146986,-0.04018627098020078,0.025060485908067885,0.010943585436445656
43.09,-65.199997,10.96,-8.314,3.453,-3.214,0.05036430461837293,-0.03963910479014353,0.026409896687733077,0.012378365505320824
43.619999,-65.360001,10.3,-8.367,3.455,-3.233,0.05098377621464661,-0.03973638110325198,0.024819519697413386,0.012022304936269337
42.709999,-66.309998,10.32,-8.33,3.379,-3.221,0.04992015316515208,-0.04031394294935639,0.024867712939544283,0.011491307718446657
43.700001,-66.339996,10.33,-8.381,3.605,-3.208,0.05107728387531217,-0.04033218058616939,0.024891809560609733,0.011878970949917503
43.759998,-65.650002,9.71,-8.443,3.664,-3.221,0.051147409361136924,-0.039912690621000065,0.023397819054551842,0.011544179264896233
43.240002,-66.019997,9.28,-8.519,3.631,-3.23,0.05053962943669191,-0.04013763343160831,0.022361664348737494,0.010921220117940363
42.849998,-66.080002,9.69,-8.372,3.571,-3.222,0.05008378631164239,-0.04017411417689013,0.02334962581242094,0.011086432649057731
41.84,-64.870003,8.91,-8.419,3.536,-3.24,0.04890328394599033,-0.0394384810578124,0.02147008936931585,0.010311630752497929
40.790001,-65.209999,9.05,-8.42,3.396,-3.252,0.04767602775000548,-0.039645185623645884,0.02180744206423215,0.009946094730197247
41.119999,-64.779999,9.44,-8.385,3.502,-3.256,0.04806173486988141,-0.03938376206775582,0.02274721028578469,0.010475061029303429
40.73,-64.639999,9.26,-8.486,3.419,-3.257,0.04760589758891458,-0.03929864742165208,0.022313471106606596,0.010206907091289697
42.32,-65.169998,9.67,-8.43,3.546,-3.261,0.04946431588418525,-0.039620866545368776,0.02330143257029004,0.011048293969702172
42.68,-64.669998,9.61,-8.413,3.559,-3.239,0.04988508983783143,-0.03931688566642684,0.02315685284389734,0.01124168567176731
42.18,-64.260002,9.8,-8.411,3.503,-3.228,0.049300681568878395,-0.03906762377754148,0.02361468864414089,0.011282582145159268
40.950001,-64.989998,9.88,-8.407,3.424,-3.236,0.04786303839607046,-0.03951143342894967,0.02380746161266449,0.010719688859928425
40.959999,-65.010002,9.87,-8.38,3.36,-3.245,0.047874724223816445,-0.039523595095954385,0.023783364991599037,0.010711498039820364
42.110001,-63.959999,10.1,-8.44,3.27,-3.257,0.0492188655800415,-0.03888523342629104,0.024337587276104387,0.01155707314328495
