22.440001,92.599998,24.690001,-9.469,1.42,-0.815,0.040769932789646086,0.040419200783914776,0.07270071371425986,0.05129661576260691
22.389999,91.720001,24.559999,-9.494,1.181,-0.827,0.04067908706377701,0.04003508872991405,0.07231791752950957,0.051010697774400204
23.120001,91.739998,25.23,-9.526,1.135,-0.802,0.04200538524336743,0.04004381726960663,0.07429076276711274,0.05211332176002894
23.35,92.620003,26.07,-9.478,1.217,-0.797,0.042423257050578395,0.04042793281554702,0.07676417698528058,0.053205122283801996
22.370001,92.360001,25.559999,-9.618,1.12,-0.824,0.040642753860586536,0.04031444390335267,0.07526245826542366,0.052073218676454286
20.91,94.550003,25.889999,-9.593,1.167,-0.869,0.03799016295193123,0.04127036326044785,0.07623415670827531,0.05183156097355146
19.709999,93.589996,26.98,-9.349,1.159,-0.853,0.03580995092263996,0.04085132744484272,0.07944370905496242,0.0520349958074817
19.790001,93.989998,26.25,-9.481,1.039,-0.851,0.03595530190382028,0.04102592530122677,0.07729419431774512,0.05142514050759739
20.6,93.290001,27.83,-9.316,1.046,-0.826,0.037426941980381795,0.04072038188975566,0.0819465686804894,0.05336463085020895
20.42,94.620003,27.33,-9.485,1.023,-0.865,0.037099910448514385,0.04130091773254269,0.08047429831253235,0.05295837549786314
21.309999,94.660004,28.040001,-9.478,1.031,-0.851,0.03871689787257253,0.04131837786737507,0.0825649251795721,0.054200066973173235
22.08,94.660004,26.559999,-9.573,1.059,-0.865,0.040115867909069416,0.04131837786737507,0.07820699900133776,0.05321374825926075
22.200001,93.699997,26.780001,-9.376,1.261,-0.857,0.0403338907471562,0.040899342051769934,0.07885480385232033,0.05336267888374882
21.51,94.18,26.040001,-9.504,1.255,-0.882,0.03908026805815595,0.041108859741326276,0.0766758437077439,0.052288323835742036
21.139999,95.019997,25.35,-9.594,1.176,-0.878,0.03840803475914219,0.041475512096987084,0.07464410765542244,0.051509218170517235
20.469999,94.690002,25.98,-9.456,1.283,-0.864,0.037190750723857934,0.04133147176814509,0.07649916831904832,0.05167379693701712
19.469999,94.870003,25.24,-9.512,1.209,-0.891,0.03537390888015008,0.04141004084716716,0.07432020817447188,0.050368052633929704
20.99,93.68,25.33,-9.407,1.379,-0.861,0.038135510299427855,0.04089061351207736,0.07458521684070415,0.05120378021740313
20.719999,93.830002,25.35,-9.418,1.244,-0.866,0.03764496118478489,0.040956088253836946,0.07464410765542244,0.051081719031348095
19.42,95.110001,25.43,-9.467,1.26,-0.874,0.03528306860480653,0.04151479816422172,0.07487967091429557,0.05055917922777461
20.93,97.589996,24.559999,-9.557,1.342,-0.89,0.03802649978880539,0.04259729727883406,0.07231791752950957,0.050980571532383
21.709999,96.779999,25.719999,-9.431,1.407,-0.89,0.03944363461005567,0.04224373969692819,0.07573358478316992,0.05247365303005127
21.24,97.239998,25.379999,-9.478,1.334,-0.928,0.038589720760354815,0.04244452579134474,0.07473244093295912,0.05192222916155289
23.059999,94.779999,25.639999,-9.401,1.292,-0.867,0.041896371099061275,0.04137075477993252,0.07549802152429679,0.05292171580109686
22.83,93.75,25.43,-9.519,1.233,-0.845,0.0414784992918503,0.0409211679841722,0.07487967091429557,0.05242644606343936
22.540001,93.970001,25.1,-9.579,1.169,-0.843,0.04095161697401688,0.04101719676153418,0.07390797247144391,0.05195892873566499
23.209999,94.540001,24.870001,-9.638,1.181,-0.849,0.04216889737561745,0.04126599746287796,0.0732307310467244,0.05222187529507327
21.83,95.830002,25.959999,-9.489,1.102,-0.876,0.03966165744814245,0.04182907317083262,0.0764402745597893,0.05264366839292146
21.51,95.389999,26.17,-9.453,1.232,-0.891,0.03908026805815595,0.041637015179616196,0.077058631058872,0.05259197143221472
21.139999,95.260002,25.719999,-9.499,1.199,-0.903,0.03840803475914219,0.04158027246948885,0.07573358478316992,0.05190729733726699
21.15,94.940002,25.790001,-9.505,1.192,-0.892,0.03842620499442111,0.04144059488276955,0.07593970852376537,0.05193550280031869
